Dia,Desde,Hacia,Costo
Día 301,2,1,3365
Día 301,2,3,2221
Día 301,2,4,3027
Día 301,2,5,2948
Día 301,2,6,2037
Día 301,2,7,2047
Día 301,2,8,3263
Día 301,3,1,1341
Día 301,3,2,2501
Día 301,3,4,747
Día 301,3,5,513
Día 301,3,6,1125
Día 301,3,7,1380
Día 301,3,8,2896
Día 301,4,1,1003
Día 301,4,2,3223
Día 301,4,3,709
Día 301,4,5,1073
Día 301,4,6,2466
Día 301,4,7,275
Día 301,4,8,3126
Día 301,5,1,1238
Día 301,5,2,2857
Día 301,5,3,215
Día 301,5,4,1086
Día 301,5,6,1477
Día 301,5,7,1096
Día 301,5,8,2234
Día 301,6,1,2544
Día 301,6,2,2080
Día 301,6,3,1100
Día 301,6,4,2287
Día 301,6,5,1401
Día 301,6,7,3445
Día 301,6,8,3339
Día 301,7,1,550
Día 301,7,2,2199
Día 301,7,3,1306
Día 301,7,4,451
Día 301,7,5,1083
Día 301,7,6,3654
Día 301,7,8,3709
Día 301,8,1,2822
Día 301,8,2,3259
Día 301,8,3,2894
Día 301,8,4,3279
Día 301,8,5,2462
Día 301,8,6,3161
Día 301,8,7,3486
Día 302,1,2,3316
Día 302,1,3,1110
Día 302,1,4,1227
Día 302,1,5,1193
Día 302,1,6,2480
Día 302,1,7,472
Día 302,1,8,2645
Día 302,2,1,3333
Día 302,2,3,2594
Día 302,2,4,3390
Día 302,2,5,2954
Día 302,2,6,1830
Día 302,2,7,1996
Día 302,2,8,3291
Día 302,3,1,1023
Día 302,3,2,2518
Día 302,3,4,837
Día 302,3,5,439
Día 302,3,6,1184
Día 302,3,7,1339
Día 302,3,8,2805
Día 302,4,1,1245
Día 302,4,2,3292
Día 302,4,3,716
Día 302,4,5,1365
Día 302,4,6,2531
Día 302,4,7,542
Día 302,4,8,3122
Día 302,5,1,1303
Día 302,5,2,2922
Día 302,5,3,230
Día 302,5,4,1201
Día 302,5,6,1752
Día 302,5,7,1171
Día 302,5,8,2225
Día 302,6,1,2344
Día 302,6,2,2077
Día 302,6,3,1156
Día 302,6,4,2263
Día 302,6,5,1572
Día 302,6,7,3652
Día 302,6,8,3079
Día 302,7,1,587
Día 302,7,2,1854
Día 302,7,3,1159
Día 302,7,4,454
Día 302,7,5,1126
Día 302,7,6,3748
Día 302,7,8,3471
Día 302,8,1,2615
Día 302,8,2,3069
Día 302,8,3,2601
Día 302,8,4,3176
Día 302,8,5,2493
Día 302,8,6,3150
Día 302,8,7,3471
Día 303,1,2,3383
Día 303,1,3,1061
Día 303,1,4,1000
Día 303,1,5,1069
Día 303,1,6,2319
Día 303,1,7,343
Día 303,1,8,2780
Día 303,2,1,3319
Día 303,2,3,2365
Día 303,2,4,3342
Día 303,2,5,2826
Día 303,2,6,2033
Día 303,2,7,1967
Día 303,2,8,3246
Día 303,3,1,1138
Día 303,3,2,2536
Día 303,3,4,994
Día 303,3,5,547
Día 303,3,6,1192
Día 303,3,7,1372
Día 303,3,8,2820
Día 303,4,1,1262
Día 303,4,2,3240
Día 303,4,3,683
Día 303,4,5,1277
Día 303,4,6,2494
Día 303,4,7,394
Día 303,4,8,3180
Día 303,5,1,1367
Día 303,5,2,3000
Día 303,5,3,501
Día 303,5,4,1083
Día 303,5,6,1571
Día 303,5,7,1394
Día 303,5,8,2491
Día 303,6,1,2594
Día 303,6,2,1918
Día 303,6,3,1046
Día 303,6,4,2265
Día 303,6,5,1459
Día 303,6,7,3465
Día 303,6,8,3124
Día 303,7,1,325
Día 303,7,2,1826
Día 303,7,3,1346
Día 303,7,4,378
Día 303,7,5,1188
Día 303,7,6,3615
Día 303,7,8,3508
Día 303,8,1,2908
Día 303,8,2,3156
Día 303,8,3,2913
Día 303,8,4,3051
Día 303,8,5,2449
Día 303,8,6,3378
Día 303,8,7,3646
Día 304,1,2,3391
Día 304,1,3,1203
Día 304,1,4,1198
Día 304,1,5,1277
Día 304,1,6,2573
Día 304,1,7,387
Día 304,1,8,2870
Día 304,2,1,3030
Día 304,2,3,2380
Día 304,2,4,3313
Día 304,2,5,2932
Día 304,2,6,1857
Día 304,2,7,1815
Día 304,2,8,3174
Día 304,3,1,1257
Día 304,3,2,2317
Día 304,3,4,831
Día 304,3,5,441
Día 304,3,6,1141
Día 304,3,7,1279
Día 304,3,8,2637
Día 304,4,1,1135
Día 304,4,2,3348
Día 304,4,3,870
Día 304,4,5,1317
Día 304,4,6,2468
Día 304,4,7,317
Día 304,4,8,3028
Día 304,5,1,1221
Día 304,5,2,2818
Día 304,5,3,390
Día 304,5,4,1118
Día 304,5,6,1603
Día 304,5,7,1350
Día 304,5,8,2570
Día 304,6,1,2598
Día 304,6,2,2116
Día 304,6,3,1371
Día 304,6,4,2266
Día 304,6,5,1738
Día 304,6,7,3444
Día 304,6,8,3132
Día 304,7,1,354
Día 304,7,2,1912
Día 304,7,3,1357
Día 304,7,4,600
Día 304,7,5,1339
Día 304,7,6,3723
Día 304,7,8,3425
Día 304,8,1,2603
Día 304,8,2,3077
Día 304,8,3,2673
Día 304,8,4,3322
Día 304,8,5,2483
Día 304,8,6,3216
Día 304,8,7,3655
Día 305,1,2,3184
Día 305,1,3,1222
Día 305,1,4,1200
Día 305,1,5,1364
Día 305,1,6,2263
Día 305,1,7,563
Día 305,1,8,2706
Día 305,2,1,3047
Día 305,2,3,2276
Día 305,2,4,3208
Día 305,2,5,2619
Día 305,2,6,2139
Día 305,2,7,1905
Día 305,2,8,3106
Día 305,3,1,1363
Día 305,3,2,2241
Día 305,3,4,887
Día 305,3,5,545
Día 305,3,6,1211
Día 305,3,7,1398
Día 305,3,8,2975
Día 305,4,1,1085
Día 305,4,2,3068
Día 305,4,3,839
Día 305,4,5,1213
Día 305,4,6,2302
Día 305,4,7,304
Día 305,4,8,3103
Día 305,5,1,1369
Día 305,5,2,2794
Día 305,5,3,472
Día 305,5,4,1198
Día 305,5,6,1476
Día 305,5,7,1174
Día 305,5,8,2321
Día 305,6,1,2469
Día 305,6,2,2025
Día 305,6,3,1083
Día 305,6,4,2413
Día 305,6,5,1638
Día 305,6,7,3673
Día 305,6,8,3254
Día 305,7,1,580
Día 305,7,2,2096
Día 305,7,3,1336
Día 305,7,4,236
Día 305,7,5,1215
Día 305,7,6,3741
Día 305,7,8,3795
Día 305,8,1,2868
Día 305,8,2,3390
Día 305,8,3,2935
Día 305,8,4,3368
Día 305,8,5,2386
Día 305,8,6,3104
Día 305,8,7,3541
Día 306,1,2,3043
Día 306,1,3,1063
Día 306,1,4,1112
Día 306,1,5,1368
Día 306,1,6,2599
Día 306,1,7,334
Día 306,1,8,2965
Día 306,2,1,3248
Día 306,2,3,2371
Día 306,2,4,3371
Día 306,2,5,2983
Día 306,2,6,2086
Día 306,2,7,1837
Día 306,2,8,3168
Día 306,3,1,1041
Día 306,3,2,2203
Día 306,3,4,923
Día 306,3,5,528
Día 306,3,6,1256
Día 306,3,7,1119
Día 306,3,8,2915
Día 306,4,1,1260
Día 306,4,2,3005
Día 306,4,3,832
Día 306,4,5,1131
Día 306,4,6,2549
Día 306,4,7,423
Día 306,4,8,3176
Día 306,5,1,1007
Día 306,5,2,2655
Día 306,5,3,240
Día 306,5,4,1270
Día 306,5,6,1486
Día 306,5,7,1250
Día 306,5,8,2459
Día 306,6,1,2505
Día 306,6,2,2108
Día 306,6,3,1385
Día 306,6,4,2343
Día 306,6,5,1550
Día 306,6,7,3563
Día 306,6,8,3200
Día 306,7,1,332
Día 306,7,2,2085
Día 306,7,3,1308
Día 306,7,4,470
Día 306,7,5,1173
Día 306,7,6,3755
Día 306,7,8,3676
Día 306,8,1,2815
Día 306,8,2,3367
Día 306,8,3,2825
Día 306,8,4,3190
Día 306,8,5,2489
Día 306,8,6,3011
Día 306,8,7,3448
Día 307,1,2,3063
Día 307,1,3,1169
Día 307,1,4,1114
Día 307,1,5,1269
Día 307,1,6,2221
Día 307,1,7,476
Día 307,1,8,2819
Día 307,2,1,3174
Día 307,2,3,2583
Día 307,2,4,3195
Día 307,2,5,2777
Día 307,2,6,1979
Día 307,2,7,2066
Día 307,2,8,3141
Día 307,3,1,1198
Día 307,3,2,2290
Día 307,3,4,753
Día 307,3,5,416
Día 307,3,6,1145
Día 307,3,7,1291
Día 307,3,8,2610
Día 307,4,1,1060
Día 307,4,2,3285
Día 307,4,3,650
Día 307,4,5,1024
Día 307,4,6,2405
Día 307,4,7,503
Día 307,4,8,3044
Día 307,5,1,1139
Día 307,5,2,2965
Día 307,5,3,596
Día 307,5,4,1013
Día 307,5,6,1536
Día 307,5,7,1076
Día 307,5,8,2268
Día 307,6,1,2528
Día 307,6,2,1987
Día 307,6,3,1032
Día 307,6,4,2465
Día 307,6,5,1765
Día 307,6,7,3756
Día 307,6,8,3240
Día 307,7,1,422
Día 307,7,2,2059
Día 307,7,3,1082
Día 307,7,4,573
Día 307,7,5,1312
Día 307,7,6,3508
Día 307,7,8,3690
Día 307,8,1,2832
Día 307,8,2,3359
Día 307,8,3,2981
Día 307,8,4,3035
Día 307,8,5,2240
Día 307,8,6,3345
Día 307,8,7,3777
Día 308,1,2,3381
Día 308,1,3,1363
Día 308,1,4,1098
Día 308,1,5,1231
Día 308,1,6,2410
Día 308,1,7,225
Día 308,1,8,2869
Día 308,2,1,3375
Día 308,2,3,2309
Día 308,2,4,3202
Día 308,2,5,2982
Día 308,2,6,2171
Día 308,2,7,1934
Día 308,2,8,3191
Día 308,3,1,1234
Día 308,3,2,2527
Día 308,3,4,795
Día 308,3,5,396
Día 308,3,6,1014
Día 308,3,7,1131
Día 308,3,8,2712
Día 308,4,1,1052
Día 308,4,2,3189
Día 308,4,3,782
Día 308,4,5,1254
Día 308,4,6,2445
Día 308,4,7,286
Día 308,4,8,3344
Día 308,5,1,1101
Día 308,5,2,2689
Día 308,5,3,258
Día 308,5,4,1277
Día 308,5,6,1788
Día 308,5,7,1392
Día 308,5,8,2570
Día 308,6,1,2353
Día 308,6,2,1899
Día 308,6,3,1126
Día 308,6,4,2580
Día 308,6,5,1619
Día 308,6,7,3651
Día 308,6,8,3057
Día 308,7,1,361
Día 308,7,2,1934
Día 308,7,3,1023
Día 308,7,4,338
Día 308,7,5,1175
Día 308,7,6,3522
Día 308,7,8,3767
Día 308,8,1,2911
Día 308,8,2,3084
Día 308,8,3,2677
Día 308,8,4,3348
Día 308,8,5,2510
Día 308,8,6,3298
Día 308,8,7,3482
Día 309,1,2,3220
Día 309,1,3,1371
Día 309,1,4,1265
Día 309,1,5,1097
Día 309,1,6,2213
Día 309,1,7,360
Día 309,1,8,2990
Día 309,2,1,3150
Día 309,2,3,2249
Día 309,2,4,3139
Día 309,2,5,2681
Día 309,2,6,1808
Día 309,2,7,1964
Día 309,2,8,3223
Día 309,3,1,1249
Día 309,3,2,2227
Día 309,3,4,787
Día 309,3,5,550
Día 309,3,6,1119
Día 309,3,7,1253
Día 309,3,8,2822
Día 309,4,1,1241
Día 309,4,2,3345
Día 309,4,3,658
Día 309,4,5,1120
Día 309,4,6,2230
Día 309,4,7,250
Día 309,4,8,3184
Día 309,5,1,1030
Día 309,5,2,2882
Día 309,5,3,371
Día 309,5,4,1189
Día 309,5,6,1440
Día 309,5,7,1351
Día 309,5,8,2455
Día 309,6,1,2287
Día 309,6,2,2044
Día 309,6,3,1052
Día 309,6,4,2484
Día 309,6,5,1506
Día 309,6,7,3616
Día 309,6,8,3302
Día 309,7,1,470
Día 309,7,2,1989
Día 309,7,3,1225
Día 309,7,4,573
Día 309,7,5,1046
Día 309,7,6,3560
Día 309,7,8,3498
Día 309,8,1,2921
Día 309,8,2,3304
Día 309,8,3,2828
Día 309,8,4,3074
Día 309,8,5,2344
Día 309,8,6,3246
Día 309,8,7,3579
Día 310,1,2,3058
Día 310,1,3,1310
Día 310,1,4,1236
Día 310,1,5,1271
Día 310,1,6,2257
Día 310,1,7,548
Día 310,1,8,2667
Día 310,2,1,3260
Día 310,2,3,2267
Día 310,2,4,3184
Día 310,2,5,2606
Día 310,2,6,2125
Día 310,2,7,2197
Día 310,2,8,3353
Día 310,3,1,1004
Día 310,3,2,2447
Día 310,3,4,924
Día 310,3,5,501
Día 310,3,6,1351
Día 310,3,7,1050
Día 310,3,8,2803
Día 310,4,1,1205
Día 310,4,2,3078
Día 310,4,3,768
Día 310,4,5,1095
Día 310,4,6,2418
Día 310,4,7,499
Día 310,4,8,3022
Día 310,5,1,1090
Día 310,5,2,2961
Día 310,5,3,475
Día 310,5,4,1268
Día 310,5,6,1604
Día 310,5,7,1186
Día 310,5,8,2323
Día 310,6,1,2343
Día 310,6,2,1848
Día 310,6,3,1034
Día 310,6,4,2566
Día 310,6,5,1475
Día 310,6,7,3619
Día 310,6,8,3302
Día 310,7,1,513
Día 310,7,2,2114
Día 310,7,3,1316
Día 310,7,4,266
Día 310,7,5,1068
Día 310,7,6,3430
Día 310,7,8,3621
Día 310,8,1,2966
Día 310,8,2,3174
Día 310,8,3,2730
Día 310,8,4,3100
Día 310,8,5,2517
Día 310,8,6,3303
Día 310,8,7,3418
Día 311,1,2,3320
Día 311,1,3,1048
Día 311,1,4,1258
Día 311,1,5,1065
Día 311,1,6,2331
Día 311,1,7,492
Día 311,1,8,2848
Día 311,2,1,3161
Día 311,2,3,2218
Día 311,2,4,3088
Día 311,2,5,2863
Día 311,2,6,2140
Día 311,2,7,1951
Día 311,2,8,3175
Día 311,3,1,1175
Día 311,3,2,2212
Día 311,3,4,753
Día 311,3,5,203
Día 311,3,6,1197
Día 311,3,7,1092
Día 311,3,8,2721
Día 311,4,1,1314
Día 311,4,2,3262
Día 311,4,3,885
Día 311,4,5,1276
Día 311,4,6,2372
Día 311,4,7,336
Día 311,4,8,3085
Día 311,5,1,1321
Día 311,5,2,2966
Día 311,5,3,353
Día 311,5,4,1134
Día 311,5,6,1501
Día 311,5,7,1381
Día 311,5,8,2406
Día 311,6,1,2328
Día 311,6,2,2056
Día 311,6,3,1228
Día 311,6,4,2316
Día 311,6,5,1651
Día 311,6,7,3412
Día 311,6,8,3315
Día 311,7,1,302
Día 311,7,2,2125
Día 311,7,3,1321
Día 311,7,4,487
Día 311,7,5,1067
Día 311,7,6,3563
Día 311,7,8,3577
Día 311,8,1,2958
Día 311,8,2,3077
Día 311,8,3,2848
Día 311,8,4,3388
Día 311,8,5,2437
Día 311,8,6,3170
Día 311,8,7,3797
Día 312,1,2,3065
Día 312,1,3,1186
Día 312,1,4,1286
Día 312,1,5,1099
Día 312,1,6,2474
Día 312,1,7,303
Día 312,1,8,2751
Día 312,2,1,3180
Día 312,2,3,2527
Día 312,2,4,3235
Día 312,2,5,2696
Día 312,2,6,2078
Día 312,2,7,2060
Día 312,2,8,3019
Día 312,3,1,1047
Día 312,3,2,2505
Día 312,3,4,958
Día 312,3,5,441
Día 312,3,6,1365
Día 312,3,7,1194
Día 312,3,8,2638
Día 312,4,1,1307
Día 312,4,2,3317
Día 312,4,3,828
Día 312,4,5,1375
Día 312,4,6,2223
Día 312,4,7,358
Día 312,4,8,3039
Día 312,5,1,1125
Día 312,5,2,2835
Día 312,5,3,486
Día 312,5,4,1314
Día 312,5,6,1599
Día 312,5,7,1154
Día 312,5,8,2279
Día 312,6,1,2595
Día 312,6,2,2041
Día 312,6,3,1088
Día 312,6,4,2428
Día 312,6,5,1672
Día 312,6,7,3409
Día 312,6,8,3272
Día 312,7,1,211
Día 312,7,2,2112
Día 312,7,3,1357
Día 312,7,4,526
Día 312,7,5,1370
Día 312,7,6,3469
Día 312,7,8,3602
Día 312,8,1,2762
Día 312,8,2,3025
Día 312,8,3,2621
Día 312,8,4,3379
Día 312,8,5,2329
Día 312,8,6,3111
Día 312,8,7,3542
Día 313,1,2,3141
Día 313,1,3,1302
Día 313,1,4,1366
Día 313,1,5,1368
Día 313,1,6,2449
Día 313,1,7,464
Día 313,1,8,2695
Día 313,2,1,3320
Día 313,2,3,2439
Día 313,2,4,3273
Día 313,2,5,2601
Día 313,2,6,1913
Día 313,2,7,1827
Día 313,2,8,3141
Día 313,3,1,1249
Día 313,3,2,2311
Día 313,3,4,837
Día 313,3,5,558
Día 313,3,6,1071
Día 313,3,7,1378
Día 313,3,8,2646
Día 313,4,1,1004
Día 313,4,2,3019
Día 313,4,3,847
Día 313,4,5,1392
Día 313,4,6,2277
Día 313,4,7,450
Día 313,4,8,3380
Día 313,5,1,1327
Día 313,5,2,2909
Día 313,5,3,289
Día 313,5,4,1183
Día 313,5,6,1666
Día 313,5,7,1388
Día 313,5,8,2377
Día 313,6,1,2392
Día 313,6,2,2177
Día 313,6,3,1049
Día 313,6,4,2516
Día 313,6,5,1689
Día 313,6,7,3581
Día 313,6,8,3172
Día 313,7,1,534
Día 313,7,2,2079
Día 313,7,3,1083
Día 313,7,4,527
Día 313,7,5,1034
Día 313,7,6,3745
Día 313,7,8,3556
Día 313,8,1,2754
Día 313,8,2,3352
Día 313,8,3,2982
Día 313,8,4,3305
Día 313,8,5,2440
Día 313,8,6,3052
Día 313,8,7,3574
Día 314,1,2,3396
Día 314,1,3,1027
Día 314,1,4,1177
Día 314,1,5,1247
Día 314,1,6,2331
Día 314,1,7,508
Día 314,1,8,2992
Día 314,2,1,3368
Día 314,2,3,2458
Día 314,2,4,3060
Día 314,2,5,2752
Día 314,2,6,1820
Día 314,2,7,2037
Día 314,2,8,3118
Día 314,3,1,1014
Día 314,3,2,2511
Día 314,3,4,659
Día 314,3,5,485
Día 314,3,6,1046
Día 314,3,7,1080
Día 314,3,8,2954
Día 314,4,1,1331
Día 314,4,2,3218
Día 314,4,3,939
Día 314,4,5,1046
Día 314,4,6,2456
Día 314,4,7,263
Día 314,4,8,3197
Día 314,5,1,1358
Día 314,5,2,2827
Día 314,5,3,286
Día 314,5,4,1193
Día 314,5,6,1693
Día 314,5,7,1203
Día 314,5,8,2477
Día 314,6,1,2245
Día 314,6,2,2086
Día 314,6,3,1043
Día 314,6,4,2248
Día 314,6,5,1782
Día 314,6,7,3499
Día 314,6,8,3234
Día 314,7,1,559
Día 314,7,2,2007
Día 314,7,3,1083
Día 314,7,4,332
Día 314,7,5,1109
Día 314,7,6,3601
Día 314,7,8,3646
Día 314,8,1,2745
Día 314,8,2,3286
Día 314,8,3,2865
Día 314,8,4,3100
Día 314,8,5,2469
Día 314,8,6,3189
Día 314,8,7,3692
Día 315,1,2,3337
Día 315,1,3,1386
Día 315,1,4,1274
Día 315,1,5,1199
Día 315,1,6,2470
Día 315,1,7,229
Día 315,1,8,2626
Día 315,2,1,3053
Día 315,2,3,2529
Día 315,2,4,3109
Día 315,2,5,2989
Día 315,2,6,1896
Día 315,2,7,1926
Día 315,2,8,3309
Día 315,3,1,1083
Día 315,3,2,2563
Día 315,3,4,712
Día 315,3,5,537
Día 315,3,6,1397
Día 315,3,7,1220
Día 315,3,8,2871
Día 315,4,1,1331
Día 315,4,2,3369
Día 315,4,3,674
Día 315,4,5,1256
Día 315,4,6,2590
Día 315,4,7,598
Día 315,4,8,3320
Día 315,5,1,1364
Día 315,5,2,2993
Día 315,5,3,261
Día 315,5,4,1337
Día 315,5,6,1716
Día 315,5,7,1398
Día 315,5,8,2241
Día 315,6,1,2571
Día 315,6,2,2065
Día 315,6,3,1104
Día 315,6,4,2318
Día 315,6,5,1568
Día 315,6,7,3407
Día 315,6,8,3228
Día 315,7,1,504
Día 315,7,2,2090
Día 315,7,3,1311
Día 315,7,4,361
Día 315,7,5,1215
Día 315,7,6,3455
Día 315,7,8,3587
Día 315,8,1,2983
Día 315,8,2,3258
Día 315,8,3,2726
Día 315,8,4,3030
Día 315,8,5,2332
Día 315,8,6,3137
Día 315,8,7,3490
Día 316,1,2,3115
Día 316,1,3,1277
Día 316,1,4,1343
Día 316,1,5,1368
Día 316,1,6,2395
Día 316,1,7,372
Día 316,1,8,2972
Día 316,2,1,3364
Día 316,2,3,2381
Día 316,2,4,3324
Día 316,2,5,2796
Día 316,2,6,2129
Día 316,2,7,2122
Día 316,2,8,3047
Día 316,3,1,1373
Día 316,3,2,2298
Día 316,3,4,934
Día 316,3,5,220
Día 316,3,6,1051
Día 316,3,7,1319
Día 316,3,8,2972
Día 316,4,1,1361
Día 316,4,2,3208
Día 316,4,3,803
Día 316,4,5,1210
Día 316,4,6,2588
Día 316,4,7,428
Día 316,4,8,3080
Día 316,5,1,1117
Día 316,5,2,2937
Día 316,5,3,316
Día 316,5,4,1276
Día 316,5,6,1740
Día 316,5,7,1004
Día 316,5,8,2380
Día 316,6,1,2424
Día 316,6,2,2023
Día 316,6,3,1087
Día 316,6,4,2226
Día 316,6,5,1503
Día 316,6,7,3460
Día 316,6,8,3371
Día 316,7,1,243
Día 316,7,2,1921
Día 316,7,3,1196
Día 316,7,4,258
Día 316,7,5,1141
Día 316,7,6,3795
Día 316,7,8,3632
Día 316,8,1,2844
Día 316,8,2,3082
Día 316,8,3,2600
Día 316,8,4,3183
Día 316,8,5,2489
Día 316,8,6,3268
Día 316,8,7,3648
Día 317,1,2,3035
Día 317,1,3,1009
Día 317,1,4,1288
Día 317,1,5,1134
Día 317,1,6,2488
Día 317,1,7,527
Día 317,1,8,2808
Día 317,2,1,3181
Día 317,2,3,2569
Día 317,2,4,3117
Día 317,2,5,2780
Día 317,2,6,2124
Día 317,2,7,1900
Día 317,2,8,3316
Día 317,3,1,1368
Día 317,3,2,2508
Día 317,3,4,721
Día 317,3,5,306
Día 317,3,6,1347
Día 317,3,7,1301
Día 317,3,8,2984
Día 317,4,1,1282
Día 317,4,2,3070
Día 317,4,3,785
Día 317,4,5,1247
Día 317,4,6,2457
Día 317,4,7,335
Día 317,4,8,3229
Día 317,5,1,1318
Día 317,5,2,2731
Día 317,5,3,428
Día 317,5,4,1396
Día 317,5,6,1658
Día 317,5,7,1019
Día 317,5,8,2361
Día 317,6,1,2257
Día 317,6,2,1953
Día 317,6,3,1175
Día 317,6,4,2398
Día 317,6,5,1781
Día 317,6,7,3456
Día 317,6,8,3373
Día 317,7,1,315
Día 317,7,2,2102
Día 317,7,3,1317
Día 317,7,4,534
Día 317,7,5,1100
Día 317,7,6,3551
Día 317,7,8,3589
Día 317,8,1,2962
Día 317,8,2,3008
Día 317,8,3,2878
Día 317,8,4,3149
Día 317,8,5,2495
Día 317,8,6,3306
Día 317,8,7,3534
Día 318,1,2,3383
Día 318,1,3,1313
Día 318,1,4,1337
Día 318,1,5,1340
Día 318,1,6,2276
Día 318,1,7,353
Día 318,1,8,2835
Día 318,2,1,3311
Día 318,2,3,2277
Día 318,2,4,3232
Día 318,2,5,2869
Día 318,2,6,2189
Día 318,2,7,1899
Día 318,2,8,3165
Día 318,3,1,1356
Día 318,3,2,2405
Día 318,3,4,691
Día 318,3,5,497
Día 318,3,6,1220
Día 318,3,7,1366
Día 318,3,8,2614
Día 318,4,1,1178
Día 318,4,2,3172
Día 318,4,3,936
Día 318,4,5,1017
Día 318,4,6,2436
Día 318,4,7,391
Día 318,4,8,3098
Día 318,5,1,1289
Día 318,5,2,2748
Día 318,5,3,394
Día 318,5,4,1179
Día 318,5,6,1688
Día 318,5,7,1149
Día 318,5,8,2222
Día 318,6,1,2265
Día 318,6,2,2158
Día 318,6,3,1182
Día 318,6,4,2481
Día 318,6,5,1563
Día 318,6,7,3541
Día 318,6,8,3064
Día 318,7,1,289
Día 318,7,2,2189
Día 318,7,3,1276
Día 318,7,4,487
Día 318,7,5,1141
Día 318,7,6,3644
Día 318,7,8,3653
Día 318,8,1,2839
Día 318,8,2,3043
Día 318,8,3,2659
Día 318,8,4,3286
Día 318,8,5,2446
Día 318,8,6,3168
Día 318,8,7,3771
Día 319,1,2,3376
Día 319,1,3,1282
Día 319,1,4,1190
Día 319,1,5,1399
Día 319,1,6,2331
Día 319,1,7,409
Día 319,1,8,2755
Día 319,2,1,3288
Día 319,2,3,2472
Día 319,2,4,3280
Día 319,2,5,2890
Día 319,2,6,1869
Día 319,2,7,1909
Día 319,2,8,3331
Día 319,3,1,1268
Día 319,3,2,2286
Día 319,3,4,678
Día 319,3,5,599
Día 319,3,6,1212
Día 319,3,7,1318
Día 319,3,8,2879
Día 319,4,1,1188
Día 319,4,2,3148
Día 319,4,3,812
Día 319,4,5,1183
Día 319,4,6,2212
Día 319,4,7,217
Día 319,4,8,3124
Día 319,5,1,1259
Día 319,5,2,2646
Día 319,5,3,492
Día 319,5,4,1289
Día 319,5,6,1730
Día 319,5,7,1379
Día 319,5,8,2331
Día 319,6,1,2506
Día 319,6,2,1968
Día 319,6,3,1045
Día 319,6,4,2524
Día 319,6,5,1630
Día 319,6,7,3750
Día 319,6,8,3055
Día 319,7,1,311
Día 319,7,2,1993
Día 319,7,3,1175
Día 319,7,4,374
Día 319,7,5,1248
Día 319,7,6,3652
Día 319,7,8,3706
Día 319,8,1,2609
Día 319,8,2,3163
Día 319,8,3,2907
Día 319,8,4,3207
Día 319,8,5,2497
Día 319,8,6,3322
Día 319,8,7,3597
Día 320,1,2,3084
Día 320,1,3,1078
Día 320,1,4,1314
Día 320,1,5,1096
Día 320,1,6,2596
Día 320,1,7,221
Día 320,1,8,2640
Día 320,2,1,3153
Día 320,2,3,2487
Día 320,2,4,3056
Día 320,2,5,2999
Día 320,2,6,1888
Día 320,2,7,2112
Día 320,2,8,3206
Día 320,3,1,1289
Día 320,3,2,2272
Día 320,3,4,864
Día 320,3,5,367
Día 320,3,6,1055
Día 320,3,7,1308
Día 320,3,8,2812
Día 320,4,1,1047
Día 320,4,2,3083
Día 320,4,3,665
Día 320,4,5,1349
Día 320,4,6,2218
Día 320,4,7,550
Día 320,4,8,3398
Día 320,5,1,1166
Día 320,5,2,2787
Día 320,5,3,271
Día 320,5,4,1158
Día 320,5,6,1484
Día 320,5,7,1363
Día 320,5,8,2487
Día 320,6,1,2599
Día 320,6,2,1931
Día 320,6,3,1010
Día 320,6,4,2302
Día 320,6,5,1796
Día 320,6,7,3417
Día 320,6,8,3389
Día 320,7,1,528
Día 320,7,2,1857
Día 320,7,3,1181
Día 320,7,4,497
Día 320,7,5,1278
Día 320,7,6,3529
Día 320,7,8,3432
Día 320,8,1,2900
Día 320,8,2,3041
Día 320,8,3,2838
Día 320,8,4,3123
Día 320,8,5,2266
Día 320,8,6,3301
Día 320,8,7,3544
Día 321,1,2,3388
Día 321,1,3,1047
Día 321,1,4,1033
Día 321,1,5,1239
Día 321,1,6,2482
Día 321,1,7,454
Día 321,1,8,2841
Día 321,2,1,3259
Día 321,2,3,2349
Día 321,2,4,3083
Día 321,2,5,2759
Día 321,2,6,1822
Día 321,2,7,1806
Día 321,2,8,3312
Día 321,3,1,1281
Día 321,3,2,2498
Día 321,3,4,972
Día 321,3,5,438
Día 321,3,6,1139
Día 321,3,7,1015
Día 321,3,8,2818
Día 321,4,1,1259
Día 321,4,2,3188
Día 321,4,3,963
Día 321,4,5,1372
Día 321,4,6,2227
Día 321,4,7,287
Día 321,4,8,3106
Día 321,5,1,1012
Día 321,5,2,2833
Día 321,5,3,464
Día 321,5,4,1189
Día 321,5,6,1669
Día 321,5,7,1194
Día 321,5,8,2541
Día 321,6,1,2552
Día 321,6,2,2019
Día 321,6,3,1249
Día 321,6,4,2593
Día 321,6,5,1522
Día 321,6,7,3659
Día 321,6,8,3312
Día 321,7,1,543
Día 321,7,2,2103
Día 321,7,3,1089
Día 321,7,4,580
Día 321,7,5,1240
Día 321,7,6,3694
Día 321,7,8,3715
Día 321,8,1,2963
Día 321,8,2,3046
Día 321,8,3,2895
Día 321,8,4,3093
Día 321,8,5,2241
Día 321,8,6,3382
Día 321,8,7,3661
Día 322,1,2,3384
Día 322,1,3,1056
Día 322,1,4,1119
Día 322,1,5,1284
Día 322,1,6,2211
Día 322,1,7,301
Día 322,1,8,2908
Día 322,2,1,3152
Día 322,2,3,2345
Día 322,2,4,3235
